"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","200~299인","총종사자수_여자[명]","명","0","0","113","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","300~499인","사업체수[개]","개","1","1","1","1","1",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","300~499인","총종사자수_계[명]","명","410","370","399","366","391",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","300~499인","총종사자수_남자[명]","명","377","336","356","334","362",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","300~499인","총종사자수_여자[명]","명","33","34","43","32","29",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","건축 기술, 엔지니어링 및 기타 과학기술 서비스업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","전규모","사업체수[개]","개","444","481","434","494","499",
"대구광역시","기타 전문, 과학 및 기술 서비스업","전규모","총종사자수_계[명]","명","2074","2200","2011","2186","2226",
"대구광역시","기타 전문, 과학 및 기술 서비스업","전규모","총종사자수_남자[명]","명","965","1081","946","972","993",
"대구광역시","기타 전문, 과학 및 기술 서비스업","전규모","총종사자수_여자[명]","명","1109","1119","1065","1214","1233",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1~4인","사업체수[개]","개","313","357","314","372","367",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1~4인","총종사자수_계[명]","명","848","954","787","971","920",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1~4인","총종사자수_남자[명]","명","402","474","355","453","444",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1~4인","총종사자수_여자[명]","명","446","480","432","518","476",
"대구광역시","기타 전문, 과학 및 기술 서비스업","5~9인","사업체수[개]","개","95","89","89","83","93",
"대구광역시","기타 전문, 과학 및 기술 서비스업","5~9인","총종사자수_계[명]","명","609","569","547","508","577",
"대구광역시","기타 전문, 과학 및 기술 서비스업","5~9인","총종사자수_남자[명]","명","238","228","228","237","249",
"대구광역시","기타 전문, 과학 및 기술 서비스업","5~9인","총종사자수_여자[명]","명","371","341","319","271","328",
"대구광역시","기타 전문, 과학 및 기술 서비스업","10~29인","사업체수[개]","개","33","31","25","35","34",
"대구광역시","기타 전문, 과학 및 기술 서비스업","10~29인","총종사자수_계[명]","명","474","459","341","514","520",
"대구광역시","기타 전문, 과학 및 기술 서비스업","10~29인","총종사자수_남자[명]","명","228","240","182","212","225",
"대구광역시","기타 전문, 과학 및 기술 서비스업","10~29인","총종사자수_여자[명]","명","246","219","159","302","295",
"대구광역시","기타 전문, 과학 및 기술 서비스업","30~49인","사업체수[개]","개","2","2","5","3","4",
"대구광역시","기타 전문, 과학 및 기술 서비스업","30~49인","총종사자수_계[명]","명","72","80","183","120","136",
"대구광역시","기타 전문, 과학 및 기술 서비스업","30~49인","총종사자수_남자[명]","명","30","36","77","29","42",
"대구광역시","기타 전문, 과학 및 기술 서비스업","30~49인","총종사자수_여자[명]","명","42","44","106","91","94",
"대구광역시","기타 전문, 과학 및 기술 서비스업","50~99인","사업체수[개]","개","1","2","0","1","1",
"대구광역시","기타 전문, 과학 및 기술 서비스업","50~99인","총종사자수_계[명]","명","71","138","0","73","73",
"대구광역시","기타 전문, 과학 및 기술 서비스업","50~99인","총종사자수_남자[명]","명","67","103","0","41","33",
"대구광역시","기타 전문, 과학 및 기술 서비스업","50~99인","총종사자수_여자[명]","명","4","35","0","32","40",
"대구광역시","기타 전문, 과학 및 기술 서비스업","100~199인","사업체수[개]","개","0","0","1","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","100~199인","총종사자수_계[명]","명","0","0","153","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","100~199인","총종사자수_남자[명]","명","0","0","104","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","100~199인","총종사자수_여자[명]","명","0","0","49","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","200~299인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","300~499인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","기타 전문, 과학 및 기술 서비스업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","사업체수[개]","개","2047","2251","1923","2024","2114",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","총종사자수_계[명]","명","45336","46959","39093","41688","42241",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","총종사자수_남자[명]","명","24057","23989","20852","21978","22403",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","전규모","총종사자수_여자[명]","명","21279","22970","18241","19710","19838",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","사업체수[개]","개","1166","1372","1140","1202","1264",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","총종사자수_계[명]","명","2918","3865","2609","2720","2771",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","총종사자수_남자[명]","명","1700","2208","1565","1652","1704",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","1~4인","총종사자수_여자[명]","명","1218","1657","1044","1068","1067",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","사업체수[개]","개","348","335","295","291","320",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","총종사자수_계[명]","명","2231","2347","1860","1852","2031",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","총종사자수_남자[명]","명","1300","1356","1093","1067","1167",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","5~9인","총종사자수_여자[명]","명","931","991","767","785","864",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","사업체수[개]","개","297","309","281","298","298",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","총종사자수_계[명]","명","5225","5359","4801","5051","5043",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","총종사자수_남자[명]","명","2971","2895","2705","2890","2844",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","10~29인","총종사자수_여자[명]","명","2254","2464","2096","2161","2199",
"대구광역시","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","30~49인","사업체수[개]","개","76","87","68","89","83",
