"행정구역별(시군구)","성별","연령별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"남구","남자","60~64세","1세대가구-부부+기타 친인척","","X","X","X","X","X",
"남구","남자","60~64세","1세대가구-가구주+미혼형제자매","","15","25","18","23","32",
"남구","남자","60~64세","1세대가구-가구주+기타 친인척","","7","X","8","10","X",
"남구","남자","60~64세","1세대가구-기타","","103","85","87","98","78",
"남구","남자","60~64세","2세대가구-계","","2382","2390","2324","2338","2268",
"남구","남자","60~64세","2세대가구-부부+미혼자녀","","1610","1633","1599","1645","1587",
"남구","남자","60~64세","2세대가구-부+미혼자녀","","251","261","255","251","238",
"남구","남자","60~64세","2세대가구-모+미혼자녀","","29","26","24","29","32",
"남구","남자","60~64세","2세대가구-부부+양친","","13","22","16","18","11",
"남구","남자","60~64세","2세대가구-부부+한부모","","92","79","65","58","69",
"남구","남자","60~64세","2세대가구-부부+미혼자녀+부부미혼형제자매","","18","23","22","16","17",
"남구","남자","60~64세","2세대가구-조부모+미혼손자녀","","9","7","9","X","11",
"남구","남자","60~64세","2세대가구-조부 또는 조모+미혼손자녀","","X","X","X","X","X",
"남구","남자","60~64세","2세대가구-기타","","358","337","332","316","303",
"남구","남자","60~64세","3세대가구-계","","257","255","220","229","213",
"남구","남자","60~64세","3세대가구-부부+미혼자녀+양친","","29","20","17","20","17",
"남구","남자","60~64세","3세대가구-부부+미혼자녀+부친","","20","23","16","21","21",
"남구","남자","60~64세","3세대가구-부부+미혼자녀+모친","","90","84","91","92","81",
"남구","남자","60~64세","3세대가구-기타","","118","128","96","96","94",
"남구","남자","60~64세","4세대이상 가구","","X","X","X","X","X",
"남구","남자","60~64세","1인가구","","1103","1178","1259","1353","1402",
